Game Clock,2min Warning,Late Game,Lead,d1,d2,d3,d4,Distance,LateLong,Spot,isRedZone,Play Type
0.061944,0,1,0.558333333,0,0,1,0,0.075,0,0.03030303,1,RUSH
0.062037,0,1,0.316666667,0,0,1,0,0.2,1,0.737373737,0,PASS
0.062037,0,1,0.316666667,0,0,0,1,0.2,1,0.737373737,0,PUNT
0.063667,0,1,0.4,0,0,1,0,0.1,0,0.626262626,0,RUSH
0.064697,0,1,0.616666667,0,1,0,0,0.1,0,0.04040404,1,RUSH
0.065583,0,1,0.675,0,1,0,0,0.125,0,0.222222222,0,RUSH
0.065648,0,1,0.35,0,0,1,0,0.125,0,0.707070707,0,RUSH
0.065722,0,1,0.158333333,1,0,0,0,0.25,0,0.303030303,0,RUSH
0.065833,0,1,0.733333333,1,0,0,0,0.25,0,0.878787879,0,RUSH
0.065833,0,1,0.541666667,1,0,0,0,0.25,0,0.848484848,0,RUSH
0.066465,0,1,0.508333333,1,0,0,0,0.25,0,0.434343434,0,RUSH
0.067593,0,1,0.391666667,0,0,1,0,0.225,1,0.757575758,0,PASS
0.067917,0,1,0.5,0,0,1,0,0.05,0,0.626262626,0,PASS
0.068167,0,1,0.4,0,1,0,0,0.25,0,0.686868687,0,RUSH
0.069877,0,1,0.558333333,0,1,0,0,0.15,0,0.060606061,1,RUSH
0.070278,0,1,0.158333333,0,1,0,0,0.175,0,0.383838384,0,RUSH
0.070741,0,1,0.316666667,0,1,0,0,0.225,0,0.747474747,0,RUSH
0.070741,0,1,0.391666667,0,1,0,0,0.25,0,0.767676768,0,RUSH
0.071296,0,1,0.35,0,1,0,0,0.35,0,0.797979798,0,RUSH
0.072652,0,1,0.616666667,1,0,0,0,0.15,0,0.060606061,1,RUSH
0.072667,0,1,0.4,1,0,0,0,0.25,0,0.686868687,0,PASS
0.073889,0,1,0.391666667,1,0,0,0,0.25,0,0.767676768,0,PASS
0.074105,0,1,0.558333333,1,0,0,0,0.2,0,0.080808081,1,RUSH
0.074773,0,1,0.508333333,0,0,1,0,0.1,0,0.505050505,0,RUSH
0.074833,0,1,0.158333333,1,0,0,0,0.25,0,0.414141414,0,RUSH
0.075278,0,1,0.675,1,0,0,0,0.25,0,0.272727273,0,RUSH
0.075926,0,1,0.616666667,0,0,1,0,0.15,0,0.686868687,0,RUSH
0.075926,0,1,0.616666667,0,0,0,1,0.15,0,0.686868687,0,PUNT
0.076944,0,1,0.35,1,0,0,0,0.25,0,0.757575758,0,RUSH
0.077167,0,1,0.4,0,1,0,0,0.1,0,0.747474747,0,RUSH
0.077951,0,1,0.5,0,1,0,0,0.15,0,0.666666667,0,RUSH
0.078333,0,1,0.558333333,1,0,0,0,0.25,0,0.373737374,0,PASS
0.079389,0,1,0.158333333,1,0,0,0,0.25,0,0.575757576,0,PASS
0.079444,0,1,0.316666667,1,0,0,0,0.25,0,0.757575758,0,RUSH
0.080606,0,1,0.616666667,0,1,0,0,0.025,0,0.101010101,1,RUSH
0.081667,0,1,0.4,1,0,0,0,0.25,0,0.808080808,0,RUSH
0.08254,0,1,0.45,0,0,0,1,0.075,0,0.434343434,0,RUSH
0.083081,0,1,0.508333333,0,1,0,0,0.15,0,0.525252525,0,RUSH
0.083135,0,1,0.416666667,0,0,1,0,0.075,0,0.03030303,1,RUSH
0.083944,0,1,0.158333333,0,1,0,0,0.125,0,0.636363636,0,RUSH
0.084389,0,1,0.225,0,0,0,1,0.15,0,0.424242424,0,PUNT
0.085772,0,1,0.558333333,1,0,0,0,0.25,0,0.484848485,0,RUSH
0.086944,0,1,0.558333333,0,1,0,0,0.2,0,0.464646465,0,PASS
0.087222,0,1,0.541666667,0,1,0,0,0.175,0,0.727272727,0,RUSH
0.087986,0,1,0.5,1,0,0,0,0.25,0,0.707070707,0,RUSH
0.088214,0,1,0.416666667,0,1,0,0,0.175,0,0.070707071,1,RUSH
0.0885,0,1,0.158333333,1,0,0,0,0.25,0,0.686868687,0,RUSH
0.088561,0,1,0.616666667,1,0,0,0,0.25,0,0.191919192,1,RUSH
0.088611,0,1,0.208333333,0,0,0,1,0.1,0,0.393939394,0,RUSH
0.088796,0,1,0.616666667,0,1,0,0,0.175,0,0.696969697,0,RUSH
0.089551,0,1,0.016666667,0,0,1,0,0.025,0,0.131313131,1,RUSH
0.090639,0,1,0.675,0,1,0,0,0.2,0,0.363636364,0,RUSH
0.090913,0,1,0.45,0,0,1,0,0.125,0,0.454545455,0,RUSH
0.091389,0,1,0.508333333,1,0,0,0,0.25,0,0.565656566,0,RUSH
0.093056,0,1,0.158333333,1,0,0,0,0.25,0,0.808080808,0,RUSH
0.093294,0,1,0.416666667,1,0,0,0,0.225,0,0.090909091,1,RUSH
0.095214,0,1,0.016666667,0,1,0,0,0.25,0,0.222222222,0,RUSH
0.095216,0,1,0.208333333,0,0,1,0,0.15,0,0.414141414,0,RUSH
0.095216,0,1,0.558333333,1,0,0,0,0.25,0,0.646464646,0,RUSH
0.096515,0,1,0.616666667,0,0,1,0,0.025,0,0.222222222,0,RUSH
0.098021,0,1,0.5,0,1,0,0,0.075,0,0.747474747,0,RUSH
0.098148,0,1,0.408333333,0,0,1,0,0.25,1,0.888888889,0,PASS
