Game Clock,2min Warning,Late Game,Lead,d1,d2,d3,d4,Distance,LateLong,Spot,isRedZone,Play Type
0.130555556,0,0,0.666666667,1,0,0,0,0.25,0,0.323232323,0,RUSH
0.130888889,0,0,0.758333333,0,1,0,0,0.2,0,0.444444444,0,RUSH
0.131240741,0,0,0.475,0,1,0,0,0.1,0,0.797979798,0,PASS
0.131435185,0,0,0.7,0,1,0,0,0.25,0,0.111111111,1,PASS
0.131666667,0,0,0.758333333,1,0,0,0,0.25,0,0.777777778,0,RUSH
0.132083333,0,0,0.033333333,0,1,0,0,0.125,0,0.656565657,0,PASS
0.133611111,0,0,0.466666667,0,1,0,0,0.075,0,0.03030303,1,PASS
0.134126984,0,0,0.383333333,1,0,0,0,0.25,0,0.484848485,0,RUSH
0.134444444,0,0,0.416666667,1,0,0,0,0.25,0,0.808080808,0,RUSH
0.134615385,0,0,0.416666667,1,0,0,0,0.25,0,0.383838384,0,PASS
0.134652778,0,0,0.291666667,1,0,0,0,0.25,0,0.141414141,1,PASS
0.136777778,0,0,0.608333333,1,0,0,0,0.25,0,0.696969697,0,RUSH
0.1375,0,0,0.475,1,0,0,0,0.25,0,0.858585859,0,RUSH
0.137525253,0,0,0.625,1,0,0,0,0.25,0,0.494949495,0,RUSH
0.138207071,0,0,0.641666667,0,1,0,0,0.2,0,0.575757576,0,PASS
0.138333333,0,0,0.033333333,1,0,0,0,0.25,0,0.707070707,0,RUSH
0.138730159,0,0,0.383333333,0,1,0,0,0.225,0,0.606060606,0,PASS
0.139166667,0,0,0.7,1,0,0,0,0.25,0,0.111111111,1,RUSH
0.139166667,0,0,0.641666667,0,0,1,0,0.225,1,0.585858586,0,PASS
0.139166667,0,0,0.641666667,0,0,0,1,0.225,1,0.585858586,0,PUNT
0.1395,0,0,0.733333333,1,0,0,0,0.25,0,0.212121212,0,RUSH
0.139594017,0,0,0.416666667,1,0,0,0,0.25,0,0.515151515,0,PASS
0.139722222,0,0,0.466666667,1,0,0,0,0.175,0,0.070707071,1,RUSH
0.140092593,0,0,0.533333333,0,0,1,0,0.375,1,0.696969697,0,RUSH
0.140092593,0,0,0.533333333,0,0,0,1,0.225,1,0.636363636,0,PUNT
0.140416667,0,0,0.291666667,0,0,0,1,0.075,0,0.545454545,0,PASS
0.141111111,0,0,0.758333333,1,0,0,0,0.25,0,0.464646465,0,RUSH
0.141388889,0,0,0.666666667,1,0,0,0,0.25,0,0.434343434,0,RUSH
0.142407407,0,0,0.55,0,0,1,0,0.1,0,0.666666667,0,PASS
0.142407407,0,0,0.55,0,0,0,1,0.1,0,0.666666667,0,PUNT
0.143333333,0,0,0.383333333,1,0,0,0,0.25,0,0.616161616,0,RUSH
0.143388889,0,0,0.608333333,0,1,0,0,0.225,0,0.878787879,0,PASS
0.14457265,0,0,0.416666667,0,0,0,1,0.025,0,0.535353535,0,RUSH
0.145833333,0,0,0.466666667,0,0,1,0,0.15,0,0.131313131,1,RUSH
0.146180556,0,0,0.291666667,0,0,1,0,0.1,0,0.555555556,0,RUSH
0.146212121,0,0,0.641666667,1,0,0,0,0.25,0,0.595959596,0,RUSH
0.14712963,0,0,0.533333333,0,1,0,0,0.375,0,0.696969697,0,PASS
0.148207071,0,0,0.625,0,1,0,0,0.075,0,0.646464646,0,RUSH
0.148888889,0,0,0.733333333,0,1,0,0,0.025,0,0.242424242,0,RUSH
0.149551282,0,0,0.416666667,0,0,1,0,0.375,1,0.676767677,0,PASS
0.15,0,0,0.608333333,1,0,0,0,0.25,0,0.888888889,0,RUSH
0.150185185,0,0,0.725,0,1,0,0,0.125,0,0.747474747,0,RUSH
0.15037037,0,0,0.55,0,1,0,0,0.175,0,0.696969697,0,RUSH
0.151944444,0,0,0.291666667,0,1,0,0,0.3,0,0.636363636,0,PASS
0.151944444,0,0,0.466666667,0,1,0,0,0.2,0,0.151515152,1,RUSH
0.152222222,0,0,0.666666667,0,0,1,0,0.15,0,0.636363636,0,PASS
0.153240741,0,0,0.641666667,0,1,0,0,0.225,0,0.585858586,0,RUSH
0.154166667,0,0,0.533333333,1,0,0,0,0.375,0,0.696969697,0,PASS
0.154217172,0,0,0.641666667,0,1,0,0,0.05,0,0.666666667,0,RUSH
0.154529915,0,0,0.416666667,0,1,0,0,0.375,0,0.676767677,0,PASS
0.155648148,0,0,0.525,0,0,1,0,0.225,1,0.666666667,0,PASS
0.155648148,0,0,0.525,0,0,0,1,0.125,0,0.626262626,0,PUNT
0.157708333,0,0,0.291666667,1,0,0,0,0.25,0,0.616161616,0,RUSH
0.158055556,0,0,0.7,0,0,1,0,0.075,0,0.151515152,1,RUSH
0.158055556,0,0,0.466666667,1,0,0,0,0.25,0,0.171717172,1,RUSH
0.158055556,0,0,0.558333333,0,0,1,0,0.075,0,0.676767677,0,PASS
0.158055556,0,0,0.558333333,0,0,0,1,0.075,0,0.676767677,0,PUNT
0.158277778,0,0,0.733333333,1,0,0,0,0.25,0,0.333333333,0,RUSH
0.158333333,0,0,0.55,1,0,0,0,0.25,0,0.727272727,0,PASS
0.158888889,0,0,0.625,1,0,0,0,0.25,0,0.717171717,0,RUSH
0.159508547,0,0,0.416666667,1,0,0,0,0.25,0,0.626262626,0,RUSH
0.161736111,0,0,0.383333333,0,0,0,1,0.25,1,0.161616162,1,PASS
0.162222222,0,0,0.641666667,1,0,0,0,0.25,0,0.747474747,0,RUSH
0.162222222,0,0,0.641666667,1,0,0,0,0.25,0,0.595959596,0,RUSH
0.162407407,0,0,0.525,0,1,0,0,0.225,0,0.666666667,0,PASS
0.163055556,0,0,0.666666667,0,1,0,0,0.2,0,0.656565657,0,RUSH
0.163472222,0,0,0.291666667,0,0,1,0,0.125,0,0.707070707,0,PASS
0.164166667,0,0,0.466666667,0,1,0,0,0.25,0,0.555555556,0,PASS
0.164861111,0,0,0.383333333,0,0,1,0,0.25,1,0.161616162,1,PASS
0.165787037,0,0,0.7,0,1,0,0,0.125,0,0.171717172,1,RUSH
0.166006944,0,0,0.475,0,0,1,0,0.25,1,0.464646465,0,PASS
0.166006944,0,0,0.475,0,0,0,1,0.25,1,0.464646465,0,PUNT
0.166111111,0,0,0.725,1,0,0,0,0.25,0,0.797979798,0,RUSH
0.167666667,0,0,0.733333333,0,0,0,1,0.025,0,0.353535354,0,RUSH
0.167824074,0,0,0.408333333,0,0,0,1,0.1,0,0.060606061,1,PASS
0.16787037,0,0,0.558333333,0,1,0,0,0.25,0,0.747474747,0,RUSH
0.167986111,0,0,0.383333333,0,1,0,0,0.25,0,0.161616162,1,PASS
0.168125,0,0,0.7,1,0,0,0,0.25,0,0.515151515,0,RUSH
0.169166667,0,0,0.525,1,0,0,0,0.25,0,0.676767677,0,RUSH
0.169236111,0,0,0.291666667,0,1,0,0,0.125,0,0.707070707,0,PASS
0.169465812,0,0,0.416666667,0,1,0,0,0.25,0,0.757575758,0,PASS
0.170277778,0,0,0.466666667,1,0,0,0,0.25,0,0.555555556,0,PASS
0.171111111,0,0,0.383333333,1,0,0,0,0.25,0,0.161616162,1,PASS
0.171736111,0,0,0.475,0,1,0,0,0.25,0,0.464646465,0,PASS
0.172037037,0,0,0.35,0,0,1,0,0.05,0,0.02020202,1,PASS
0.173194444,0,0,0.7,1,0,0,0,0.25,0,0.707070707,0,PASS
0.173302469,0,0,0.408333333,0,0,1,0,0.1,0,0.060606061,1,PASS
0.173518519,0,0,0.7,1,0,0,0,0.25,0,0.222222222,0,RUSH
0.173611111,0,0,0.758333333,0,0,0,1,0.175,1,0.272727273,0,FIELD_GOAL
0.173888889,0,0,0.666666667,1,0,0,0,0.25,0,0.676767677,0,RUSH
0.174236111,0,0,0.383333333,1,0,0,0,0.25,0,0.464646465,0,PASS
0.174444444,0,0,0.416666667,1,0,0,0,0.25,0,0.757575758,0,PASS
0.174861111,0,0,0.558333333,1,0,0,0,0.25,0,0.747474747,0,PASS
0.175,0,0,0.291666667,1,0,0,0,0.25,0,0.757575758,0,PASS
0.175277778,0,0,0.758333333,0,0,1,0,0.55,1,0.525252525,0,PASS
0.175277778,0,0,0.758333333,0,0,0,1,0.3,1,0.424242424,0,PUNT
0.175277778,0,0,0.533333333,0,0,1,0,0.075,0,0.717171717,0,RUSH
0.176388889,0,0,0.466666667,0,1,0,0,0.175,0,0.727272727,0,RUSH
0.177055556,0,0,0.733333333,0,0,1,0,0.1,0,0.383838384,0,RUSH
0.177361111,0,0,0.35,0,1,0,0,0.075,0,0.03030303,1,RUSH
0.177465278,0,0,0.475,1,0,0,0,0.25,0,0.464646465,0,PASS
0.178263889,0,0,0.7,0,1,0,0,0.175,0,0.808080808,0,RUSH
0.178472222,0,0,0.408333333,0,0,0,1,0.05,0,0.676767677,0,PASS
0.178780864,0,0,0.408333333,0,1,0,0,0.275,0,0.131313131,1,PASS
0.180486111,0,0,0.383333333,1,0,0,0,0.25,0,0.767676768,0,PASS
0.18125,0,0,0.7,0,0,1,0,0.05,0,0.494949495,0,PASS
0.181851852,0,0,0.558333333,0,0,1,0,0.025,0,0.767676768,0,RUSH
0.1825,0,0,0.466666667,1,0,0,0,0.25,0,0.757575758,0,PASS
0.182685185,0,0,0.35,1,0,0,0,0.1,0,0.04040404,1,RUSH
0.182777778,0,0,0.525,0,0,0,1,0.175,1,0.141414141,1,FIELD_GOAL
0.183194444,0,0,0.475,0,1,0,0,0.025,0,0.484848485,0,RUSH
0.183333333,0,0,0.7,1,0,0,0,0.25,0,0.838383838,0,RUSH
0.183611111,0,0,0.383333333,1,0,0,0,0.25,0,0.888888889,0,PASS
